Position,Hauteur,Debit,Vitesse
-19.9575,7.6221,19.1683,2.51484
-19.9225,7.61578,19.207,2.522
-19.8876,7.60947,19.2456,2.52917
-19.8526,7.60316,19.2842,2.53634
-19.8176,7.59685,19.3226,2.5435
-19.7826,7.59055,19.361,2.55067
-19.7476,7.58424,19.3992,2.55783
-19.7126,7.57795,19.4374,2.565
-19.6777,7.57165,19.4755,2.57217
-19.6427,7.56535,19.5136,2.57933
-19.6077,7.55906,19.5515,2.5865
-19.5727,7.55277,19.5894,2.59366
-19.5377,7.54649,19.6271,2.60083
-19.5027,7.5402,19.6648,2.608
-19.4678,7.53392,19.7024,2.61516
-19.4328,7.52764,19.74,2.62233
-19.3978,7.52137,19.7774,2.62949
-19.3628,7.51509,19.8148,2.63666
-19.3278,7.50882,19.852,2.64383
-19.2929,7.50256,19.8892,2.65099
-19.2579,7.49629,19.9263,2.65816
-19.2229,7.49003,19.9634,2.66532
-19.1879,7.48377,20.0003,2.67249
-19.1529,7.47751,20.0372,2.67966
-19.1179,7.47125,20.0739,2.68682
-19.083,7.465,20.1106,2.69399
-19.048,7.45875,20.1472,2.70115
-19.013,7.4525,20.1838,2.70832
-18.978,7.44626,20.2202,2.71549
-18.943,7.44002,20.2566,2.72265
-18.908,7.43378,20.2929,2.72982
-18.8731,7.42754,20.3291,2.73698
-18.8381,7.42131,20.3652,2.74415
-18.8031,7.41508,20.4012,2.75132
-18.7681,7.40885,20.4372,2.75848
-18.7331,7.40262,20.473,2.76565
-18.6982,7.3964,20.5088,2.77281
-18.6632,7.39018,20.5445,2.77998
-18.6282,7.38396,20.5802,2.78715
-18.5932,7.37774,20.6157,2.79431
-18.5582,7.37153,20.6512,2.80148
-18.5232,7.36532,20.6866,2.80864
-18.4883,7.35911,20.7219,2.81581
-18.4533,7.35291,20.7571,2.82298
-18.4183,7.3467,20.7922,2.83014
-18.3833,7.3405,20.8273,2.83731
-18.3483,7.33431,20.8622,2.84447
-18.3133,7.32811,20.8971,2.85164
-18.2784,7.32192,20.9319,2.85881
-18.2434,7.31573,20.9667,2.86597
-18.2084,7.30954,21.0013,2.87314
-18.1734,7.30336,21.0359,2.8803
-18.1384,7.29718,21.0704,2.88747
-18.1034,7.291,21.1048,2.89464
-18.0685,7.28482,21.1391,2.9018
-18.0335,7.27865,21.1733,2.90897
-17.9985,7.27248,21.2075,2.91613
-17.9635,7.26631,21.2416,2.9233
-17.9285,7.26014,21.2756,2.93047
-17.8936,7.25398,21.3095,2.93763
-17.8586,7.24782,21.3434,2.9448
-17.8236,7.24166,21.3771,2.95196
-17.7886,7.2355,21.4108,2.95913
-17.7536,7.22935,21.4444,2.9663
-17.7186,7.2232,21.4779,2.97346
-17.6837,7.21705,21.5113,2.98063
-17.6487,7.21091,21.5447,2.98779
-17.6137,7.20476,21.578,2.99496
-17.5787,7.19862,21.6112,3.00213
-17.5437,7.19249,21.6443,3.00929
-17.5087,7.18635,21.6773,3.01646
-17.4738,7.18022,21.7103,3.02362
-17.4388,7.17409,21.7432,3.03079
-17.4038,7.16796,21.776,3.03796
-17.3688,7.16184,21.8087,3.04512
-17.3338,7.15572,21.8413,3.05229
-17.2989,7.1496,21.8739,3.05945
-17.2639,7.14348,21.9063,3.06662
-17.2289,7.13737,21.9387,3.07379
-17.1939,7.13126,21.9711,3.08095
-17.1589,7.12515,22.0033,3.08812
-17.1239,7.11904,22.0355,3.09528
-17.089,7.11294,22.0675,3.10245
-17.054,7.10684,22.0995,3.10961
-17.019,7.10074,22.1315,3.11678
-16.984,7.09465,22.1633,3.12395
-16.949,7.08855,22.1951,3.13111
-16.914,7.08246,22.2267,3.13828
-16.8791,7.07638,22.2584,3.14544
-16.8441,7.07029,22.2899,3.15261
-16.8091,7.06421,22.3213,3.15978
-16.7741,7.05813,22.3527,3.16694
-16.7391,7.05205,22.384,3.17411
-16.7041,7.04598,22.4152,3.18127
-16.6692,7.03991,22.4463,3.18844
-16.6342,7.03384,22.4774,3.19561
-16.5992,7.02777,22.5084,3.20277
-16.5642,7.02171,22.5392,3.20994
-16.5292,7.01565,22.5701,3.2171
-16.4943,7.00959,22.6008,3.22427
-16.4593,7.00353,22.6315,3.23144
-16.4243,6.99748,22.662,3.2386
-16.3893,6.99143,22.6926,3.24577
-16.3543,6.98538,22.723,3.25293
-16.3193,6.97933,22.7533,3.2601
-16.2844,6.97329,22.7836,3.26727
-16.2494,6.96725,22.8138,3.27443
-16.2144,6.96121,22.8439,3.2816
-16.1794,6.95518,22.8739,3.28876
