Position,Hauteur,Debit,Vitesse
-19.9956,6.71537,24.0146,3.57606
-19.9869,6.71428,24.0196,3.57739
-19.9781,6.71318,24.0245,3.57871
-19.9694,6.71208,24.0295,3.58004
-19.9606,6.71099,24.0345,3.58136
-19.9519,6.70989,24.0394,3.58268
-19.9431,6.7088,24.0444,3.58401
-19.9344,6.7077,24.0493,3.58533
-19.9256,6.70661,24.0543,3.58666
-19.9169,6.70551,24.0593,3.58798
-19.9081,6.70442,24.0642,3.58931
-19.8994,6.70332,24.0692,3.59063
-19.8906,6.70223,24.0741,3.59196
-19.8819,6.70113,24.079,3.59328
-19.8731,6.70004,24.084,3.5946
-19.8644,6.69894,24.0889,3.59593
-19.8556,6.69785,24.0939,3.59725
-19.8469,6.69676,24.0988,3.59858
-19.8381,6.69566,24.1037,3.5999
-19.8294,6.69457,24.1087,3.60123
-19.8206,6.69347,24.1136,3.60255
-19.8119,6.69238,24.1185,3.60388
-19.8031,6.69129,24.1234,3.6052
-19.7944,6.69019,24.1283,3.60652
-19.7857,6.6891,24.1332,3.60785
-19.7769,6.688,24.1382,3.60917
-19.7682,6.68691,24.1431,3.6105
-19.7594,6.68582,24.148,3.61182
-19.7507,6.68472,24.1529,3.61315
-19.7419,6.68363,24.1578,3.61447
-19.7332,6.68254,24.1627,3.61579
-19.7244,6.68144,24.1676,3.61712
-19.7157,6.68035,24.1725,3.61844
-19.7069,6.67926,24.1774,3.61977
-19.6982,6.67817,24.1823,3.62109
-19.6894,6.67707,24.1871,3.62242
-19.6807,6.67598,24.192,3.62374
-19.6719,6.67489,24.1969,3.62507
-19.6632,6.6738,24.2018,3.62639
-19.6544,6.6727,24.2067,3.62771
-19.6457,6.67161,24.2115,3.62904
-19.6369,6.67052,24.2164,3.63036
-19.6282,6.66943,24.2213,3.63169
-19.6194,6.66833,24.2261,3.63301
-19.6107,6.66724,24.231,3.63434
-19.6019,6.66615,24.2359,3.63566
-19.5932,6.66506,24.2407,3.63699
-19.5844,6.66397,24.2456,3.63831
-19.5757,6.66288,24.2504,3.63963
-19.5669,6.66178,24.2553,3.64096
-19.5582,6.66069,24.2601,3.64228
-19.5494,6.6596,24.265,3.64361
-19.5407,6.65851,24.2698,3.64493
-19.5319,6.65742,24.2747,3.64626
-19.5232,6.65633,24.2795,3.64758
-19.5144,6.65524,24.2843,3.64891
-19.5057,6.65415,24.2892,3.65023
-19.4969,6.65306,24.294,3.65155
-19.4882,6.65197,24.2988,3.65288
-19.4794,6.65087,24.3036,3.6542
-19.4707,6.64978,24.3085,3.65553
-19.4619,6.64869,24.3133,3.65685
-19.4532,6.6476,24.3181,3.65818
-19.4444,6.64651,24.3229,3.6595
-19.4357,6.64542,24.3277,3.66083
-19.4269,6.64433,24.3325,3.66215
-19.4182,6.64324,24.3374,3.66347
-19.4094,6.64215,24.3422,3.6648
-19.4007,6.64106,24.347,3.66612
-19.392,6.63997,24.3518,3.66745
-19.3832,6.63888,24.3566,3.66877
-19.3745,6.6378,24.3613,3.6701
-19.3657,6.63671,24.3661,3.67142
-19.357,6.63562,24.3709,3.67274
-19.3482,6.63453,24.3757,3.67407
-19.3395,6.63344,24.3805,3.67539
-19.3307,6.63235,24.3853,3.67672
-19.322,6.63126,24.3901,3.67804
-19.3132,6.63017,24.3948,3.67937
-19.3045,6.62908,24.3996,3.68069
-19.2957,6.62799,24.4044,3.68202
-19.287,6.62691,24.4091,3.68334
-19.2782,6.62582,24.4139,3.68466
-19.2695,6.62473,24.4187,3.68599
-19.2607,6.62364,24.4234,3.68731
-19.252,6.62255,24.4282,3.68864
-19.2432,6.62146,24.433,3.68996
-19.2345,6.62038,24.4377,3.69129
-19.2257,6.61929,24.4425,3.69261
-19.217,6.6182,24.4472,3.69394
-19.2082,6.61711,24.452,3.69526
-19.1995,6.61602,24.4567,3.69658
-19.1907,6.61494,24.4614,3.69791
-19.182,6.61385,24.4662,3.69923
-19.1732,6.61276,24.4709,3.70056
-19.1645,6.61167,24.4756,3.70188
-19.1557,6.61059,24.4804,3.70321
-19.147,6.6095,24.4851,3.70453
-19.1382,6.60841,24.4898,3.70586
-19.1295,6.60733,24.4945,3.70718
-19.1207,6.60624,24.4993,3.7085
-19.112,6.60515,24.504,3.70983
-19.1032,6.60407,24.5087,3.71115
-19.0945,6.60298,24.5134,3.71248
-19.0857,6.60189,24.5181,3.7138
-19.077,6.60081,24.5228,3.71513
-19.0682,6.59972,24.5275,3.71645
-19.0595,6.59863,24.5322,3.71778
-19.0507,6.59755,24.5369,3.7191
-19.042,6.59646,24.5416,3.72042
-19.0332,6.59538,24.5463,3.72175
