Position,Hauteur,Debit,Vitesse
-19.9575,6.62879,24.4009,3.68105
-19.9225,6.62458,24.4193,3.68617
-19.8876,6.62037,24.4377,3.69129
-19.8526,6.61617,24.4561,3.69641
-19.8176,6.61196,24.4744,3.70153
-19.7826,6.60776,24.4927,3.70666
-19.7476,6.60355,24.5109,3.71178
-19.7126,6.59935,24.5291,3.7169
-19.6777,6.59515,24.5473,3.72202
-19.6427,6.59095,24.5654,3.72714
-19.6077,6.58676,24.5835,3.73226
-19.5727,6.58256,24.6016,3.73739
-19.5377,6.57836,24.6196,3.74251
-19.5027,6.57417,24.6376,3.74763
-19.4678,6.56998,24.6555,3.75275
-19.4328,6.56579,24.6734,3.75787
-19.3978,6.5616,24.6913,3.763
-19.3628,6.55741,24.7091,3.76812
-19.3278,6.55322,24.7269,3.77324
-19.2929,6.54904,24.7446,3.77836
-19.2579,6.54485,24.7623,3.78348
-19.2229,6.54067,24.78,3.7886
-19.1879,6.53649,24.7977,3.79373
-19.1529,6.53231,24.8152,3.79885
-19.1179,6.52813,24.8328,3.80397
-19.083,6.52395,24.8503,3.80909
-19.048,6.51978,24.8678,3.81421
-19.013,6.5156,24.8853,3.81934
-18.978,6.51143,24.9027,3.82446
-18.943,6.50726,24.9201,3.82958
-18.908,6.50309,24.9374,3.8347
-18.8731,6.49892,24.9547,3.83982
-18.8381,6.49475,24.9719,3.84494
-18.8031,6.49058,24.9892,3.85007
-18.7681,6.48642,25.0064,3.85519
-18.7331,6.48225,25.0235,3.86031
-18.6982,6.47809,25.0406,3.86543
-18.6632,6.47393,25.0577,3.87055
-18.6282,6.46977,25.0747,3.87567
-18.5932,6.46561,25.0917,3.8808
-18.5582,6.46145,25.1087,3.88592
-18.5232,6.4573,25.1256,3.89104
-18.4883,6.45314,25.1425,3.89616
-18.4533,6.44899,25.1593,3.90128
-18.4183,6.44484,25.1761,3.90641
-18.3833,6.44068,25.1929,3.91153
-18.3483,6.43654,25.2097,3.91665
-18.3133,6.43239,25.2263,3.92177
-18.2784,6.42824,25.243,3.92689
-18.2434,6.42409,25.2596,3.93201
-18.2084,6.41995,25.2762,3.93714
-18.1734,6.41581,25.2928,3.94226
-18.1384,6.41167,25.3093,3.94738
-18.1034,6.40753,25.3258,3.9525
-18.0685,6.40339,25.3422,3.95762
-18.0335,6.39925,25.3586,3.96275
-17.9985,6.39511,25.375,3.96787
-17.9635,6.39098,25.3913,3.97299
-17.9285,6.38685,25.4076,3.97811
-17.8936,6.38271,25.4238,3.98323
-17.8586,6.37858,25.4401,3.98835
-17.8236,6.37445,25.4562,3.99348
-17.7886,6.37033,25.4724,3.9986
-17.7536,6.3662,25.4885,4.00372
-17.7186,6.36207,25.5045,4.00884
-17.6837,6.35795,25.5206,4.01396
-17.6487,6.35383,25.5366,4.01909
-17.6137,6.34971,25.5525,4.02421
-17.5787,6.34559,25.5685,4.02933
-17.5437,6.34147,25.5843,4.03445
-17.5087,6.33735,25.6002,4.03957
-17.4738,6.33323,25.616,4.04469
-17.4388,6.32912,25.6318,4.04982
