Position,Hauteur,Debit,Vitesse
-19.9575,6.5029,24.9382,3.83493
-19.9225,6.49895,24.9545,3.83978
-19.8876,6.495,24.9709,3.84463
-19.8526,6.49105,24.9872,3.84949
-19.8176,6.48711,25.0035,3.85434
-19.7826,6.48316,25.0198,3.85919
-19.7476,6.47922,25.036,3.86404
-19.7126,6.47527,25.0522,3.86889
-19.6777,6.47133,25.0683,3.87375
-19.6427,6.46739,25.0844,3.8786
-19.6077,6.46345,25.1005,3.88345
-19.5727,6.45952,25.1166,3.8883
-19.5377,6.45558,25.1326,3.89316
-19.5027,6.45164,25.1486,3.89801
-19.4678,6.44771,25.1645,3.90286
-19.4328,6.44378,25.1804,3.90771
-19.3978,6.43985,25.1963,3.91256
-19.3628,6.43591,25.2122,3.91742
-19.3278,6.43199,25.228,3.92227
-19.2929,6.42806,25.2437,3.92712
-19.2579,6.42413,25.2595,3.93197
-19.2229,6.4202,25.2752,3.93682
-19.1879,6.41628,25.2909,3.94168
-19.1529,6.41236,25.3065,3.94653
-19.1179,6.40843,25.3222,3.95138
-19.083,6.40451,25.3377,3.95623
-19.048,6.40059,25.3533,3.96108
-19.013,6.39667,25.3688,3.96594
-18.978,6.39276,25.3843,3.97079
-18.943,6.38884,25.3997,3.97564
-18.908,6.38493,25.4151,3.98049
-18.8731,6.38101,25.4305,3.98534
-18.8381,6.3771,25.4459,3.9902
-18.8031,6.37319,25.4612,3.99505
-18.7681,6.36928,25.4765,3.9999
-18.7331,6.36537,25.4917,4.00475
-18.6982,6.36146,25.5069,4.0096
-18.6632,6.35755,25.5221,4.01446
-18.6282,6.35365,25.5373,4.01931
-18.5932,6.34974,25.5524,4.02416
-18.5582,6.34584,25.5675,4.02901
-18.5232,6.34194,25.5825,4.03386
-18.4883,6.33804,25.5975,4.03872
-18.4533,6.33414,25.6125,4.04357
-18.4183,6.33024,25.6275,4.04842
-18.3833,6.32634,25.6424,4.05327
-18.3483,6.32245,25.6573,4.05813
-18.3133,6.31855,25.6721,4.06298
-18.2784,6.31466,25.687,4.06783
-18.2434,6.31077,25.7017,4.07268
-18.2084,6.30688,25.7165,4.07753
-18.1734,6.30299,25.7312,4.08239
-18.1384,6.2991,25.7459,4.08724
-18.1034,6.29521,25.7606,4.09209
-18.0685,6.29132,25.7752,4.09694
-18.0335,6.28744,25.7898,4.10179
-17.9985,6.28356,25.8043,4.10665
-17.9635,6.27967,25.8189,4.1115
-17.9285,6.27579,25.8334,4.11635
-17.8936,6.27191,25.8478,4.1212
-17.8586,6.26803,25.8622,4.12605
-17.8236,6.26415,25.8766,4.13091
-17.7886,6.26028,25.891,4.13576
-17.7536,6.2564,25.9053,4.14061
-17.7186,6.25253,25.9196,4.14546
-17.6837,6.24865,25.9339,4.15031
-17.6487,6.24478,25.9481,4.15517
-17.6137,6.24091,25.9623,4.16002
-17.5787,6.23704,25.9765,4.16487
-17.5437,6.23317,25.9906,4.16972
-17.5087,6.22931,26.0047,4.17457
-17.4738,6.22544,26.0188,4.17943
-17.4388,6.22158,26.0328,4.18428
-17.4038,6.21771,26.0468,4.18913
-17.3688,6.21385,26.0608,4.19398
-17.3338,6.20999,26.0747,4.19883
-17.2989,6.20613,26.0886,4.20369
-17.2639,6.20227,26.1025,4.20854
-17.2289,6.19841,26.1163,4.21339
-17.1939,6.19456,26.1302,4.21824
-17.1589,6.1907,26.1439,4.2231
-17.1239,6.18685,26.1577,4.22795
-17.089,6.183,26.1714,4.2328
-17.054,6.17915,26.1851,4.23765
-17.019,6.1753,26.1987,4.2425
-16.984,6.17145,26.2123,4.24736
-16.949,6.1676,26.2259,4.25221
-16.914,6.16375,26.2395,4.25706
-16.8791,6.15991,26.253,4.26191
-16.8441,6.15606,26.2665,4.26676
-16.8091,6.15222,26.2799,4.27162
-16.7741,6.14838,26.2933,4.27647
-16.7391,6.14454,26.3067,4.28132
-16.7041,6.1407,26.3201,4.28617
-16.6692,6.13686,26.3334,4.29102
-16.6342,6.13302,26.3467,4.29588
-16.5992,6.12919,26.36,4.30073
-16.5642,6.12535,26.3732,4.30558
-16.5292,6.12152,26.3864,4.31043
-16.4943,6.11769,26.3996,4.31528
-16.4593,6.11385,26.4127,4.32014
-16.4243,6.11002,26.4258,4.32499
-16.3893,6.1062,26.4389,4.32984
-16.3543,6.10237,26.4519,4.33469
-16.3193,6.09854,26.4649,4.33954
-16.2844,6.09472,26.4779,4.3444
-16.2494,6.09089,26.4908,4.34925
-16.2144,6.08707,26.5037,4.3541
-16.1794,6.08325,26.5166,4.35895
-16.1444,6.07943,26.5294,4.3638
-16.1094,6.07561,26.5423,4.36866
-16.0745,6.07179,26.555,4.37351
-16.0395,6.06798,26.5678,4.37836
-16.0045,6.06416,26.5805,4.38321
-15.9695,6.06035,26.5932,4.38807
-15.9345,6.05653,26.6058,4.39292
-15.8996,6.05272,26.6185,4.39777
-15.8646,6.04891,26.6311,4.40262
-15.8296,6.0451,26.6436,4.40747
-15.7946,6.04129,26.6561,4.41233
-15.7596,6.03749,26.6686,4.41718
-15.7246,6.03368,26.6811,4.42203
-15.6897,6.02988,26.6935,4.42688
-15.6547,6.02607,26.7059,4.43173
-15.6197,6.02227,26.7183,4.43659
-15.5847,6.01847,26.7307,4.44144
-15.5497,6.01467,26.743,4.44629
-15.5147,6.01087,26.7552,4.45114
-15.4798,6.00707,26.7675,4.45599
-15.4448,6.00328,26.7797,4.46085
-15.4098,5.99948,26.7919,4.4657
-15.3748,5.99569,26.804,4.47055
-15.3398,5.99189,26.8161,4.4754
-15.3048,5.9881,26.8282,4.48025
-15.2699,5.98431,26.8403,4.48511
-15.2349,5.98052,26.8523,4.48996
-15.1999,5.97674,26.8643,4.49481
-15.1649,5.97295,26.8763,4.49966
-15.1299,5.96916,26.8882,4.50451
-15.095,5.96538,26.9001,4.50937
-15.06,5.9616,26.912,4.51422
-15.025,5.95781,26.9238,4.51907
-14.99,5.95403,26.9356,4.52392
-14.955,5.95025,26.9474,4.52877
-14.92,5.94648,26.9591,4.53363
-14.8851,5.9427,26.9708,4.53848
-14.8501,5.93892,26.9825,4.54333
-14.8151,5.93515,26.9941,4.54818
-14.7801,5.93138,27.0058,4.55304
-14.7451,5.9276,27.0173,4.55789
-14.7101,5.92383,27.0289,4.56274
-14.6752,5.92006,27.0404,4.56759
-14.6402,5.91629,27.0519,4.57244
-14.6052,5.91253,27.0634,4.5773
-14.5702,5.90876,27.0748,4.58215
-14.5352,5.905,27.0862,4.587
-14.5002,5.90123,27.0976,4.59185
-14.4653,5.89747,27.1089,4.5967
-14.4303,5.89371,27.1202,4.60156
-14.3953,5.88995,27.1315,4.60641
-14.3603,5.88619,27.1427,4.61126
-14.3253,5.88243,27.154,4.61611
-14.2904,5.87867,27.1651,4.62096
-14.2554,5.87492,27.1763,4.62582
-14.2204,5.87116,27.1874,4.63067
-14.1854,5.86741,27.1985,4.63552
