Position,Hauteur,Debit,Vitesse
-19.9956,8.71041,11.5095,1.32135
-19.9869,8.70823,11.5267,1.32366
-19.9781,8.70605,11.544,1.32597
-19.9694,8.70388,11.5612,1.32828
-19.9606,8.7017,11.5784,1.33059
-19.9519,8.69953,11.5956,1.33291
-19.9431,8.69735,11.6128,1.33522
-19.9344,8.69517,11.63,1.33753
-19.9256,8.693,11.6472,1.33984
-19.9169,8.69082,11.6644,1.34215
-19.9081,8.68865,11.6815,1.34446
-19.8994,8.68647,11.6987,1.34677
-19.8906,8.6843,11.7158,1.34908
-19.8819,8.68212,11.733,1.35139
-19.8731,8.67995,11.7501,1.3537
-19.8644,8.67778,11.7672,1.35601
-19.8556,8.6756,11.7843,1.35833
-19.8469,8.67343,11.8014,1.36064
-19.8381,8.67126,11.8185,1.36295
-19.8294,8.66908,11.8355,1.36526
-19.8206,8.66691,11.8526,1.36757
-19.8119,8.66474,11.8697,1.36988
-19.8031,8.66257,11.8867,1.37219
-19.7944,8.6604,11.9037,1.3745
-19.7857,8.65823,11.9208,1.37681
-19.7769,8.65606,11.9378,1.37912
-19.7682,8.65388,11.9548,1.38144
-19.7594,8.65171,11.9718,1.38375
-19.7507,8.64954,11.9888,1.38606
-19.7419,8.64737,12.0057,1.38837
-19.7332,8.6452,12.0227,1.39068
-19.7244,8.64304,12.0397,1.39299
-19.7157,8.64087,12.0566,1.3953
-19.7069,8.6387,12.0735,1.39761
-19.6982,8.63653,12.0905,1.39992
-19.6894,8.63436,12.1074,1.40223
-19.6807,8.63219,12.1243,1.40454
-19.6719,8.63003,12.1412,1.40686
-19.6632,8.62786,12.1581,1.40917
-19.6544,8.62569,12.175,1.41148
-19.6457,8.62352,12.1918,1.41379
-19.6369,8.62136,12.2087,1.4161
-19.6282,8.61919,12.2255,1.41841
-19.6194,8.61703,12.2424,1.42072
-19.6107,8.61486,12.2592,1.42303
-19.6019,8.61269,12.276,1.42534
-19.5932,8.61053,12.2929,1.42765
-19.5844,8.60836,12.3097,1.42997
-19.5757,8.6062,12.3265,1.43228
-19.5669,8.60403,12.3432,1.43459
-19.5582,8.60187,12.36,1.4369
-19.5494,8.59971,12.3768,1.43921
-19.5407,8.59754,12.3935,1.44152
-19.5319,8.59538,12.4103,1.44383
-19.5232,8.59322,12.427,1.44614
-19.5144,8.59105,12.4437,1.44845
-19.5057,8.58889,12.4605,1.45076
-19.4969,8.58673,12.4772,1.45307
-19.4882,8.58457,12.4939,1.45539
-19.4794,8.58241,12.5105,1.4577
-19.4707,8.58024,12.5272,1.46001
-19.4619,8.57808,12.5439,1.46232
-19.4532,8.57592,12.5605,1.46463
-19.4444,8.57376,12.5772,1.46694
-19.4357,8.5716,12.5938,1.46925
-19.4269,8.56944,12.6105,1.47156
-19.4182,8.56728,12.6271,1.47387
-19.4094,8.56512,12.6437,1.47618
-19.4007,8.56296,12.6603,1.4785
-19.392,8.5608,12.6769,1.48081
-19.3832,8.55865,12.6935,1.48312
-19.3745,8.55649,12.71,1.48543
-19.3657,8.55433,12.7266,1.48774
-19.357,8.55217,12.7432,1.49005
-19.3482,8.55001,12.7597,1.49236
-19.3395,8.54786,12.7762,1.49467
-19.3307,8.5457,12.7928,1.49698
-19.322,8.54354,12.8093,1.49929
-19.3132,8.54139,12.8258,1.5016
-19.3045,8.53923,12.8423,1.50392
-19.2957,8.53707,12.8588,1.50623
-19.287,8.53492,12.8752,1.50854
-19.2782,8.53276,12.8917,1.51085
-19.2695,8.53061,12.9082,1.51316
-19.2607,8.52845,12.9246,1.51547
-19.252,8.5263,12.9411,1.51778
-19.2432,8.52414,12.9575,1.52009
-19.2345,8.52199,12.9739,1.5224
-19.2257,8.51984,12.9903,1.52471
-19.217,8.51768,13.0067,1.52703
-19.2082,8.51553,13.0231,1.52934
-19.1995,8.51338,13.0395,1.53165
-19.1907,8.51122,13.0559,1.53396
-19.182,8.50907,13.0722,1.53627
-19.1732,8.50692,13.0886,1.53858
-19.1645,8.50477,13.1049,1.54089
-19.1557,8.50262,13.1213,1.5432
-19.147,8.50046,13.1376,1.54551
-19.1382,8.49831,13.1539,1.54782
-19.1295,8.49616,13.1702,1.55013
-19.1207,8.49401,13.1865,1.55245
-19.112,8.49186,13.2028,1.55476
-19.1032,8.48971,13.2191,1.55707
-19.0945,8.48756,13.2353,1.55938
-19.0857,8.48541,13.2516,1.56169
-19.077,8.48326,13.2678,1.564
-19.0682,8.48111,13.2841,1.56631
-19.0595,8.47897,13.3003,1.56862
-19.0507,8.47682,13.3165,1.57093
-19.042,8.47467,13.3327,1.57324
-19.0332,8.47252,13.3489,1.57556
-19.0245,8.47037,13.3651,1.57787
-19.0157,8.46823,13.3813,1.58018
-19.007,8.46608,13.3975,1.58249
-18.9983,8.46393,13.4136,1.5848
-18.9895,8.46179,13.4298,1.58711
-18.9808,8.45964,13.4459,1.58942
-18.972,8.45749,13.4621,1.59173
-18.9633,8.45535,13.4782,1.59404
-18.9545,8.4532,13.4943,1.59635
-18.9458,8.45106,13.5104,1.59866
-18.937,8.44891,13.5265,1.60098
-18.9283,8.44677,13.5426,1.60329
-18.9195,8.44463,13.5587,1.6056
-18.9108,8.44248,13.5747,1.60791
-18.902,8.44034,13.5908,1.61022
-18.8933,8.43819,13.6068,1.61253
-18.8845,8.43605,13.6229,1.61484
-18.8758,8.43391,13.6389,1.61715
-18.867,8.43177,13.6549,1.61946
-18.8583,8.42962,13.6709,1.62177
-18.8495,8.42748,13.6869,1.62408
-18.8408,8.42534,13.7029,1.6264
-18.832,8.4232,13.7189,1.62871
-18.8233,8.42106,13.7349,1.63102
-18.8145,8.41892,13.7509,1.63333
-18.8058,8.41678,13.7668,1.63564
-18.797,8.41463,13.7828,1.63795
-18.7883,8.41249,13.7987,1.64026
-18.7795,8.41035,13.8146,1.64257
-18.7708,8.40821,13.8305,1.64488
-18.762,8.40608,13.8464,1.64719
-18.7533,8.40394,13.8623,1.64951
-18.7445,8.4018,13.8782,1.65182
-18.7358,8.39966,13.8941,1.65413
-18.727,8.39752,13.91,1.65644
-18.7183,8.39538,13.9258,1.65875
-18.7095,8.39325,13.9417,1.66106
-18.7008,8.39111,13.9575,1.66337
-18.692,8.38897,13.9734,1.66568
-18.6833,8.38683,13.9892,1.66799
-18.6745,8.3847,14.005,1.6703
-18.6658,8.38256,14.0208,1.67261
-18.657,8.38042,14.0366,1.67493
-18.6483,8.37829,14.0524,1.67724
-18.6395,8.37615,14.0682,1.67955
-18.6308,8.37402,14.0839,1.68186
-18.622,8.37188,14.0997,1.68417
-18.6133,8.36975,14.1154,1.68648
-18.6045,8.36761,14.1312,1.68879
-18.5958,8.36548,14.1469,1.6911
-18.5871,8.36335,14.1626,1.69341
-18.5783,8.36121,14.1783,1.69572
