Position,Hauteur,Debit,Vitesse
-19.9575,7.63152,19.1105,2.50415
-19.9225,7.62519,19.1494,2.51133
-19.8876,7.61885,19.1882,2.51852
-19.8526,7.61252,19.227,2.5257
-19.8176,7.6062,19.2656,2.53289
-19.7826,7.59987,19.3042,2.54007
-19.7476,7.59355,19.3427,2.54726
-19.7126,7.58723,19.3811,2.55444
-19.6777,7.58091,19.4195,2.56163
-19.6427,7.5746,19.4577,2.56881
-19.6077,7.56828,19.4959,2.576
-19.5727,7.56198,19.534,2.58318
-19.5377,7.55567,19.5719,2.59037
-19.5027,7.54936,19.6099,2.59755
-19.4678,7.54306,19.6477,2.60474
-19.4328,7.53676,19.6854,2.61192
-19.3978,7.53047,19.7231,2.6191
-19.3628,7.52417,19.7607,2.62629
-19.3278,7.51788,19.7982,2.63347
-19.2929,7.5116,19.8356,2.64066
-19.2579,7.50531,19.8729,2.64784
-19.2229,7.49903,19.9101,2.65503
-19.1879,7.49275,19.9473,2.66221
-19.1529,7.48647,19.9844,2.6694
-19.1179,7.48019,20.0214,2.67658
-19.083,7.47392,20.0583,2.68377
-19.048,7.46765,20.0951,2.69095
-19.013,7.46138,20.1318,2.69814
-18.978,7.45512,20.1685,2.70532
-18.943,7.44886,20.2051,2.71251
-18.908,7.4426,20.2416,2.71969
-18.8731,7.43634,20.278,2.72688
-18.8381,7.43009,20.3143,2.73406
-18.8031,7.42384,20.3505,2.74124
-18.7681,7.41759,20.3867,2.74843
-18.7331,7.41134,20.4228,2.75561
-18.6982,7.4051,20.4588,2.7628
-18.6632,7.39886,20.4947,2.76998
-18.6282,7.39262,20.5305,2.77717
-18.5932,7.38638,20.5663,2.78435
-18.5582,7.38015,20.602,2.79154
-18.5232,7.37392,20.6376,2.79872
-18.4883,7.36769,20.6731,2.80591
-18.4533,7.36147,20.7085,2.81309
-18.4183,7.35524,20.7438,2.82028
-18.3833,7.34902,20.7791,2.82746
-18.3483,7.34281,20.8143,2.83465
-18.3133,7.33659,20.8494,2.84183
-18.2784,7.33038,20.8844,2.84902
-18.2434,7.32417,20.9193,2.8562
-18.2084,7.31796,20.9541,2.86338
-18.1734,7.31176,20.9889,2.87057
-18.1384,7.30556,21.0236,2.87775
-18.1034,7.29936,21.0582,2.88494
-18.0685,7.29316,21.0927,2.89212
-18.0335,7.28697,21.1272,2.89931
-17.9985,7.28078,21.1615,2.90649
-17.9635,7.27459,21.1958,2.91368
-17.9285,7.2684,21.23,2.92086
-17.8936,7.26222,21.2641,2.92805
-17.8586,7.25604,21.2982,2.93523
-17.8236,7.24986,21.3321,2.94242
-17.7886,7.24369,21.366,2.9496
-17.7536,7.23752,21.3998,2.95679
-17.7186,7.23135,21.4335,2.96397
-17.6837,7.22518,21.4671,2.97116
-17.6487,7.21901,21.5007,2.97834
-17.6137,7.21285,21.5341,2.98553
-17.5787,7.20669,21.5675,2.99271
-17.5437,7.20054,21.6008,2.99989
-17.5087,7.19438,21.6341,3.00708
-17.4738,7.18823,21.6672,3.01426
-17.4388,7.18208,21.7003,3.02145
-17.4038,7.17593,21.7333,3.02863
-17.3688,7.16979,21.7662,3.03582
-17.3338,7.16365,21.799,3.043
-17.2989,7.15751,21.8318,3.05019
-17.2639,7.15138,21.8644,3.05737
-17.2289,7.14524,21.897,3.06456
-17.1939,7.13911,21.9295,3.07174
-17.1589,7.13299,21.9619,3.07893
-17.1239,7.12686,21.9943,3.08611
-17.089,7.12074,22.0265,3.0933
-17.054,7.11462,22.0587,3.10048
-17.019,7.1085,22.0908,3.10767
-16.984,7.10239,22.1229,3.11485
-16.949,7.09627,22.1548,3.12203
-16.914,7.09016,22.1867,3.12922
-16.8791,7.08406,22.2185,3.1364
-16.8441,7.07795,22.2502,3.14359
-16.8091,7.07185,22.2818,3.15077
-16.7741,7.06575,22.3134,3.15796
-16.7391,7.05966,22.3448,3.16514
-16.7041,7.05356,22.3762,3.17233
-16.6692,7.04747,22.4075,3.17951
-16.6342,7.04138,22.4388,3.1867
-16.5992,7.0353,22.4699,3.19388
-16.5642,7.02922,22.501,3.20107
-16.5292,7.02313,22.532,3.20825
-16.4943,7.01706,22.5629,3.21544
