Position,Hauteur,Debit,Vitesse
-19.965,5.94933,26.9502,4.52996
-19.8951,5.94368,26.9678,4.53722
-19.8252,5.93803,26.9853,4.54448
-19.7552,5.93238,27.0027,4.55174
-19.6853,5.92673,27.02,4.55901
-19.6154,5.92109,27.0373,4.56627
-19.5455,5.91545,27.0545,4.57353
-19.4755,5.90981,27.0716,4.58079
-19.4056,5.90418,27.0887,4.58805
-19.3357,5.89855,27.1057,4.59531
-19.2657,5.89292,27.1226,4.60257
-19.1958,5.88729,27.1394,4.60983
-19.1259,5.88167,27.1562,4.61709
-19.0559,5.87605,27.1729,4.62436
-18.986,5.87043,27.1896,4.63162
-18.9161,5.86481,27.2062,4.63888
-18.8462,5.8592,27.2227,4.64614
-18.7762,5.85359,27.2391,4.6534
-18.7063,5.84798,27.2555,4.66066
-18.6364,5.84238,27.2718,4.66792
-18.5664,5.83678,27.288,4.67518
-18.4965,5.83118,27.3042,4.68245
-18.4266,5.82558,27.3203,4.68971
-18.3566,5.81998,27.3363,4.69697
-18.2867,5.81439,27.3522,4.70423
-18.2168,5.8088,27.3681,4.71149
-18.1469,5.80322,27.3839,4.71875
-18.0769,5.79763,27.3997,4.72601
-18.007,5.79205,27.4154,4.73327
-17.9371,5.78648,27.431,4.74054
-17.8671,5.7809,27.4465,4.7478
-17.7972,5.77533,27.462,4.75506
-17.7273,5.76976,27.4774,4.76232
-17.6573,5.76419,27.4928,4.76958
-17.5874,5.75863,27.508,4.77684
-17.5175,5.75306,27.5232,4.7841
-17.4476,5.7475,27.5384,4.79136
-17.3776,5.74195,27.5535,4.79862
-17.3077,5.73639,27.5685,4.80589
-17.2378,5.73084,27.5834,4.81315
-17.1678,5.72529,27.5983,4.82041
-17.0979,5.71975,27.6131,4.82767
-17.028,5.71421,27.6278,4.83493
-16.958,5.70866,27.6424,4.84219
-16.8881,5.70313,27.657,4.84945
-16.8182,5.69759,27.6716,4.85671
-16.7483,5.69206,27.686,4.86398
-16.6783,5.68653,27.7004,4.87124
-16.6084,5.681,27.7148,4.8785
-16.5385,5.67548,27.729,4.88576
-16.4685,5.66996,27.7432,4.89302
-16.3986,5.66444,27.7573,4.90028
-16.3287,5.65892,27.7714,4.90754
-16.2587,5.65341,27.7854,4.9148
-16.1888,5.6479,27.7993,4.92206
-16.1189,5.64239,27.8132,4.92933
-16.049,5.63688,27.827,4.93659
-15.979,5.63138,27.8407,4.94385
-15.9091,5.62588,27.8544,4.95111
-15.8392,5.62038,27.8679,4.95837
-15.7692,5.61489,27.8815,4.96563
-15.6993,5.6094,27.8949,4.97289
-15.6294,5.60391,27.9083,4.98015
-15.5594,5.59842,27.9216,4.98742
-15.4895,5.59294,27.9349,4.99468
-15.4196,5.58745,27.9481,5.00194
-15.3497,5.58198,27.9612,5.0092
-15.2797,5.5765,27.9743,5.01646
-15.2098,5.57103,27.9873,5.02372
-15.1399,5.56556,28.0002,5.03098
-15.0699,5.56009,28.0131,5.03824
-15,5.55462,28.0259,5.0455
-14.9301,5.54916,28.0386,5.05277
-14.8601,5.5437,28.0513,5.06003
-14.7902,5.53824,28.0639,5.06729
-14.7203,5.53279,28.0764,5.07455
-14.6503,5.52734,28.0889,5.08181
-14.5804,5.52189,28.1013,5.08907
-14.5105,5.51644,28.1136,5.09633
-14.4406,5.511,28.1259,5.10359
-14.3706,5.50556,28.1381,5.11086
-14.3007,5.50012,28.1503,5.11812
-14.2308,5.49468,28.1623,5.12538
-14.1608,5.48925,28.1743,5.13264
-14.0909,5.48382,28.1863,5.1399
-14.021,5.47839,28.1982,5.14716
-13.951,5.47297,28.21,5.15442
