Position,Hauteur,Debit,Vitesse
-19.9575,8.61213,12.2438,1.42169
-19.9225,8.60496,12.2995,1.42935
-19.8876,8.5909,12.4084,1.44436
-19.8526,8.58327,12.4674,1.45252
-19.8176,8.57386,12.54,1.46259
-19.7826,8.56571,12.6029,1.47132
-19.7476,8.55704,12.6695,1.4806
-19.7126,8.54868,12.7337,1.48955
-19.6777,8.54019,12.7989,1.49866
-19.6427,8.53177,12.8633,1.50769
-19.6077,8.52332,12.9278,1.51675
-19.5727,8.5149,12.992,1.5258
-19.5377,8.50647,13.0562,1.53486
-19.5027,8.49804,13.1202,1.54391
-19.4678,8.48962,13.1841,1.55296
-19.4328,8.48121,13.2478,1.56201
-19.3978,8.4728,13.3113,1.57106
-19.3628,8.46439,13.3747,1.58012
-19.3278,8.45599,13.438,1.58917
-19.2929,8.44759,13.5011,1.59822
-19.2579,8.4392,13.5641,1.60728
-19.2229,8.43081,13.6269,1.61633
-19.1879,8.42242,13.6896,1.62538
-19.1529,8.41404,13.7522,1.63443
-19.1179,8.40566,13.8146,1.64348
-19.083,8.39729,13.8768,1.65254
-19.048,8.38892,13.9389,1.66159
-19.013,8.38056,14.0009,1.67064
-18.978,8.37219,14.0627,1.67969
-18.943,8.36384,14.1244,1.68875
-18.908,8.35549,14.1859,1.6978
-18.8731,8.34714,14.2473,1.70685
-18.8381,8.33879,14.3086,1.7159
-18.8031,8.33045,14.3697,1.72496
-18.7681,8.32212,14.4306,1.73401
-18.7331,8.31379,14.4914,1.74306
-18.6982,8.30546,14.5521,1.75211
-18.6632,8.29714,14.6126,1.76117
-18.6282,8.28882,14.673,1.77022
-18.5932,8.2805,14.7333,1.77927
-18.5582,8.27219,14.7934,1.78832
-18.5232,8.26389,14.8533,1.79738
-18.4883,8.25559,14.9131,1.80643
-18.4533,8.24729,14.9728,1.81548
-18.4183,8.239,15.0323,1.82453
-18.3833,8.23071,15.0917,1.83358
-18.3483,8.22242,15.1509,1.84264
-18.3133,8.21414,15.21,1.85169
-18.2784,8.20586,15.269,1.86074
-18.2434,8.19759,15.3278,1.8698
-18.2084,8.18932,15.3865,1.87885
-18.1734,8.18106,15.445,1.8879
-18.1384,8.1728,15.5034,1.89695
-18.1034,8.16454,15.5617,1.90601
-18.0685,8.15629,15.6198,1.91506
-18.0335,8.14804,15.6777,1.92411
-17.9985,8.1398,15.7356,1.93316
-17.9635,8.13156,15.7932,1.94222
-17.9285,8.12332,15.8508,1.95127
-17.8936,8.11509,15.9082,1.96032
-17.8586,8.10686,15.9655,1.96938
-17.8236,8.09864,16.0226,1.97843
-17.7886,8.09042,16.0796,1.98748
-17.7536,8.08221,16.1364,1.99653
-17.7186,8.074,16.1931,2.00559
-17.6837,8.06579,16.2496,2.01464
-17.6487,8.05759,16.3061,2.02369
-17.6137,8.04939,16.3624,2.03274
-17.5787,8.0412,16.4185,2.0418
-17.5437,8.03301,16.4745,2.05085
-17.5087,8.02482,16.5304,2.05991
-17.4738,8.01664,16.5861,2.06896
-17.4388,8.00847,16.6417,2.07801
-17.4038,8.00029,16.6971,2.08706
-17.3688,7.99213,16.7524,2.09612
-17.3338,7.98396,16.8076,2.10517
-17.2989,7.9758,16.8626,2.11422
-17.2639,7.96765,16.9175,2.12327
-17.2289,7.9595,16.9723,2.13233
-17.1939,7.95135,17.0269,2.14138
-17.1589,7.9432,17.0814,2.15044
-17.1239,7.93506,17.1357,2.15949
-17.089,7.92693,17.1899,2.16855
-17.054,7.9188,17.244,2.1776
-17.019,7.91067,17.2979,2.18665
-16.984,7.90255,17.3517,2.1957
-16.949,7.89443,17.4053,2.20476
-16.914,7.88632,17.4588,2.21381
-16.8791,7.87821,17.5122,2.22286
-16.8441,7.8701,17.5654,2.23192
-16.8091,7.862,17.6185,2.24097
-16.7741,7.8539,17.6715,2.25003
-16.7391,7.8458,17.7243,2.25908
-16.7041,7.83772,17.777,2.26813
-16.6692,7.82963,17.8295,2.27719
-16.6342,7.82155,17.8819,2.28624
-16.5992,7.81347,17.9342,2.29529
-16.5642,7.8054,17.9864,2.30435
-16.5292,7.79733,18.0384,2.3134
-16.4943,7.78926,18.0903,2.32246
-16.4593,7.7812,18.142,2.33152
-16.4243,7.77315,18.1936,2.34057
-16.3893,7.76509,18.2451,2.34962
-16.3543,7.75705,18.2964,2.35868
-16.3193,7.74901,18.3475,2.36773
-16.2844,7.74097,18.3986,2.37678
-16.2494,7.73294,18.4495,2.38583
-16.2144,7.72491,18.5003,2.39488
-16.1794,7.71688,18.5509,2.40394
-16.1444,7.70885,18.6014,2.413
-16.1094,7.70083,18.6519,2.42206
-16.0745,7.69281,18.7021,2.43112
-16.0395,7.6848,18.7523,2.44018
-16.0045,7.67679,18.8023,2.44924
-15.9695,7.66879,18.8521,2.45829
-15.9345,7.66079,18.9018,2.46734
-15.8996,7.6528,18.9513,2.47639
-15.8646,7.64482,19.0007,2.48544
-15.8296,7.63684,19.05,2.49449
-15.7946,7.62886,19.0991,2.50353
-15.7596,7.62089,19.1482,2.51259
-15.7246,7.61291,19.1971,2.52164
-15.6897,7.60494,19.2459,2.5307
-15.6547,7.59697,19.2945,2.53977
-15.6197,7.589,19.3431,2.54883
-15.5847,7.58103,19.3915,2.5579
-15.5497,7.57307,19.4398,2.56696
-15.5147,7.56512,19.4879,2.57602
-15.4798,7.55718,19.5359,2.58508
-15.4448,7.54924,19.5837,2.59413
-15.4098,7.54132,19.6314,2.60318
-15.3748,7.53339,19.6789,2.61222
-15.3398,7.52548,19.7263,2.62127
-15.3048,7.51756,19.7735,2.63031
-15.2699,7.50965,19.8207,2.63936
-15.2349,7.50174,19.8677,2.64841
-15.1999,7.49382,19.9146,2.65747
-15.1649,7.48591,19.9614,2.66654
-15.1299,7.478,20.0082,2.6756
-15.095,7.47009,20.0547,2.68467
-15.06,7.46218,20.1012,2.69374
-15.025,7.45428,20.1475,2.70281
-14.99,7.44639,20.1937,2.71188
-14.955,7.4385,20.2397,2.72094
-14.92,7.43062,20.2856,2.73
-14.8851,7.42275,20.3313,2.73905
-14.8501,7.41489,20.3769,2.7481
-14.8151,7.40704,20.4223,2.75714
-14.7801,7.39919,20.4675,2.76619
-14.7451,7.39134,20.5127,2.77523
-14.7101,7.3835,20.5577,2.78428
-14.6752,7.37566,20.6026,2.79333
-14.6402,7.36782,20.6474,2.80238
-14.6052,7.35997,20.6921,2.81144
-14.5702,7.35213,20.7367,2.8205
-14.5352,7.34429,20.7812,2.82957
-14.5002,7.33645,20.8256,2.83865
-14.4653,7.32861,20.8698,2.84772
-14.4303,7.32078,20.914,2.8568
-14.3953,7.31295,20.958,2.86587
-14.3603,7.30513,21.0018,2.87494
-14.3253,7.29732,21.0455,2.884
-14.2904,7.28952,21.089,2.89306
-14.2554,7.28172,21.1323,2.90211
-14.2204,7.27394,21.1756,2.91116
-14.1854,7.26615,21.2187,2.92021
-14.1504,7.25837,21.2616,2.92926
-14.1154,7.2506,21.3045,2.93831
-14.0805,7.24282,21.3473,2.94737
-14.0455,7.23504,21.3899,2.95643
-14.0105,7.22726,21.4325,2.9655
-13.9755,7.21948,21.4749,2.97457
-13.9405,7.21171,21.5172,2.98364
-13.9055,7.20395,21.5593,2.99271
-13.8706,7.19619,21.6014,3.00178
-13.8356,7.18843,21.6433,3.01085
-13.8006,7.18068,21.6851,3.01992
-13.7656,7.17292,21.7267,3.02899
-13.7306,7.16517,21.7683,3.03807
-13.6957,7.15743,21.8097,3.04715
-13.6607,7.14968,21.8511,3.05623
-13.6257,7.14194,21.8922,3.0653
-13.5907,7.13421,21.9333,3.07438
-13.5557,7.12648,21.9742,3.08345
-13.5207,7.11876,22.0149,3.09252
-13.4858,7.11105,22.0555,3.10159
-13.4508,7.10334,22.096,3.11065
-13.4158,7.09564,22.1364,3.11972
-13.3808,7.08795,22.1767,3.12879
-13.3458,7.08027,22.2169,3.13785
-13.3108,7.07261,22.257,3.14692
-13.2759,7.06494,22.2969,3.15599
-13.2409,7.05728,22.3367,3.16506
-13.2059,7.0496,22.3761,3.1741
-13.1709,7.04191,22.4152,3.18312
-13.1359,7.0342,22.4539,3.1921
-13.1009,7.02648,22.4923,3.20107
-13.066,7.01876,22.5305,3.21004
-13.031,7.01107,22.569,3.21905
-12.996,7.00345,22.6082,3.22815
-12.961,6.99592,22.6483,3.23736
-12.926,6.98848,22.6895,3.2467
-12.8911,6.98112,22.7315,3.25613
-12.8561,6.97379,22.7736,3.2656
-12.8211,6.96641,22.8149,3.27499
-12.7861,6.95889,22.8545,3.28421
-12.7511,6.95121,22.8918,3.29321
-12.7161,6.94337,22.9271,3.30201
-12.6812,6.93547,22.9613,3.31071
-12.6462,6.92759,22.9956,3.31943
-12.6112,6.91986,23.0315,3.32832
-12.5762,6.91235,23.0699,3.33749
-12.5412,6.90508,23.1109,3.34694
-12.5062,6.89794,23.1533,3.35656
-12.4713,6.89077,23.1952,3.36613
-12.4363,6.88336,23.2342,3.37542
-12.4013,6.8756,23.269,3.38428
-12.3663,6.86754,23.3,3.39277
-12.3313,6.85938,23.3295,3.40111
-12.2964,6.85139,23.3609,3.40966
-12.2614,6.8439,23.3978,3.41879
-12.2264,6.83716,23.4433,3.42881
-12.1914,6.83112,23.497,3.4397
-12.1564,6.82523,23.5521,3.45074
-12.1214,6.81845,23.596,3.46061
-12.0865,6.80996,23.6196,3.4684
-12.0515,6.80011,23.6282,3.47469
-12.0165,6.78979,23.6317,3.48048
-11.9815,6.77954,23.6352,3.48625
-11.9465,6.77005,23.6441,3.49245
-11.9115,6.76402,23.6905,3.50243
-11.8766,6.76349,23.8052,3.51967
-11.8416,6.76374,23.9412,3.53964
-11.8066,6.76017,24.0052,3.55097
-11.7716,6.74914,24.0083,3.55724
-11.7366,6.73691,23.9949,3.56171
-11.7016,6.72413,23.9665,3.56424
-11.6667,6.71233,23.9509,3.5682
-11.6317,6.70184,23.9488,3.57346
-11.5967,6.69201,23.951,3.57905
-11.5617,6.68555,23.9886,3.58812
-11.5267,6.68487,24.105,3.60591
-11.4918,6.68659,24.253,3.62711
-11.4568,6.68445,24.3328,3.64022
-11.4218,6.67414,24.3398,3.64689
-11.3868,6.66178,24.3265,3.65165
-11.3518,6.64965,24.3036,3.65487
-11.3168,6.63885,24.2986,3.66007
-11.2819,6.62901,24.3005,3.66578
-11.2469,6.62038,24.3169,3.67304
-11.2119,6.61495,24.3712,3.68426
-11.1769,6.61263,24.4656,3.69983
-11.1419,6.61033,24.5583,3.71513
-11.1069,6.6042,24.6007,3.72502
-11.072,6.59428,24.6068,3.73155
-11.037,6.58396,24.6074,3.73748
-11.002,6.57416,24.6105,3.74353
-10.967,6.56531,24.6248,3.75074
-10.932,6.55799,24.6573,3.75989
-10.8971,6.55209,24.7071,3.77087
-10.8621,6.54669,24.7622,3.7824
-10.8271,6.5406,24.8084,3.79298
-10.7921,6.53329,24.8402,3.80209
-10.7571,6.52511,24.8619,3.81019
-10.7221,6.51671,24.8808,3.818
-10.6872,6.50857,24.9023,3.82609
-10.6522,6.50095,24.9299,3.83482
-10.6172,6.49388,24.9641,3.84425
-10.5822,6.48714,25.002,3.85409
-10.5472,6.48037,25.0394,3.86388
-10.5122,6.47328,25.0728,3.87327
-10.4773,6.46581,25.1017,3.88221
-10.4423,6.45811,25.1276,3.89086
-10.4073,6.45037,25.1529,3.89945
-10.3723,6.44275,25.1795,3.90819
-10.3373,6.43535,25.2084,3.91718
-10.3023,6.42815,25.2395,3.92641
-10.2674,6.42107,25.2718,3.93577
-10.2324,6.41397,25.3038,3.94511
-10.1974,6.40677,25.3343,3.95431
-10.1624,6.39942,25.3629,3.96331
-10.1274,6.39196,25.39,3.97217
-10.0925,6.38448,25.4165,3.98099
-10.0575,6.37705,25.4435,3.98986
-10.0225,6.36974,25.4718,3.99887
-9.98751,6.36255,25.5014,4.00804
-9.95252,6.35544,25.5318,4.01731
-9.91754,6.34833,25.5621,4.02659
-9.88256,6.34114,25.5913,4.03576
-9.84758,6.33383,25.619,4.0448
-9.81259,6.32642,25.6454,4.05371
-9.77761,6.31898,25.6712,4.06256
-9.74263,6.31156,25.6972,4.07145
-9.70765,6.30424,25.7239,4.08042
-9.67266,6.297,25.7516,4.08951
-9.63768,6.28984,25.78,4.09867
-9.6027,6.2827,25.8085,4.10787
-9.56772,6.27553,25.8365,4.11703
-9.53273,6.26832,25.8639,4.12613
-9.49775,6.26107,25.8907,4.13519
-9.46277,6.25381,25.9172,4.14423
-9.42779,6.24656,25.9436,4.15327
-9.3928,6.23933,25.9702,4.16233
-9.35782,6.23211,25.9966,4.1714
-9.32284,6.22488,26.0227,4.18043
-9.28786,6.21763,26.0482,4.18942
-9.25287,6.21035,26.0733,4.19835
-9.21789,6.20307,26.098,4.20727
-9.18291,6.19582,26.123,4.21623
-9.14793,6.18865,26.1488,4.22528
-9.11294,6.18157,26.1756,4.23446
-9.07796,6.17458,26.2033,4.24375
-9.04298,6.16762,26.2314,4.25309
-9.008,6.16062,26.2588,4.26237
-8.97301,6.15349,26.2846,4.27149
-8.93803,6.14621,26.3082,4.2804
-8.90305,6.13878,26.3299,4.28911
-8.86807,6.13127,26.3505,4.29772
-8.83308,6.12379,26.3712,4.30635
-8.7981,6.11644,26.3933,4.31514
-8.76312,6.1093,26.4179,4.32421
-8.72814,6.10241,26.4454,4.3336
-8.69315,6.09573,26.4754,4.34327
-8.65817,6.08913,26.5062,4.35304
-8.62319,6.0824,26.5354,4.36265
-8.58821,6.07538,26.5606,4.37185
-8.55322,6.068,26.5815,4.3806
-8.51824,6.06036,26.599,4.38901
-8.48326,6.05264,26.6152,4.39729
-8.44828,6.045,26.6322,4.40566
-8.41329,6.03761,26.652,4.41433
-8.37831,6.03057,26.6759,4.42344
-8.34333,6.0239,26.7041,4.43303
-8.30835,6.01748,26.7354,4.44295
-8.27336,6.01107,26.7667,4.45289
-8.23838,6.00439,26.7944,4.46247
-8.2034,5.99727,26.8168,4.4715
-8.16842,5.98977,26.8345,4.48005
-8.13343,5.98209,26.8499,4.48837
-8.09845,5.97445,26.8654,4.49671
-8.06347,5.96701,26.8831,4.50529
-8.02849,5.95989,26.9044,4.51426
-7.9935,5.9531,26.9298,4.52366
-7.95852,5.94656,26.9578,4.53336
-7.92354,5.94004,26.9861,4.54308
-7.88856,5.93332,27.0116,4.55254
-7.85357,5.92628,27.0333,4.56159
-7.81859,5.91898,27.0516,4.57031
-7.78361,5.91155,27.0682,4.57887
-7.74863,5.90414,27.085,4.58745
-7.71364,5.89689,27.1034,4.59623
-7.67866,5.88984,27.1243,4.60526
-7.64368,5.88299,27.1473,4.61455
-7.6087,5.87626,27.1718,4.62399
-7.57371,5.86955,27.1961,4.63343
-7.53873,5.86275,27.2192,4.64274
-7.50375,5.85581,27.2405,4.65188
-7.46877,5.84876,27.2602,4.66085
-7.43378,5.84162,27.2788,4.66972
-7.3988,5.83447,27.2969,4.67856
-7.36382,5.82733,27.3151,4.68741
-7.32884,5.82023,27.3336,4.6963
-7.29385,5.81319,27.3525,4.70526
-7.25887,5.8062,27.372,4.71427
-7.22389,5.79926,27.392,4.72336
-7.18891,5.79239,27.4125,4.73251
-7.15392,5.78557,27.4336,4.74172
-7.11894,5.77878,27.4549,4.75098
-7.08396,5.77201,27.4762,4.76026
-7.04898,5.7652,27.4971,4.76949
-7.01399,5.75832,27.5168,4.77862
-6.97901,5.75134,27.5351,4.7876
-6.94403,5.74424,27.5518,4.79643
-6.90905,5.73704,27.5673,4.80513
-6.87406,5.72982,27.5821,4.81379
-6.83908,5.72264,27.5973,4.82248
-6.8041,5.71558,27.6139,4.83133
-6.76912,5.70873,27.6327,4.84043
-6.73413,5.70214,27.6547,4.84988
-6.69915,5.69578,27.6795,4.85965
-6.66417,5.68952,27.7054,4.86954
-6.62919,5.68309,27.7289,4.87919
-6.5942,5.67624,27.7471,4.88829
-6.55922,5.66896,27.7599,4.89682
-6.52424,5.66141,27.7694,4.90502
-6.48926,5.65383,27.7781,4.91315
-6.45427,5.64638,27.7883,4.92143
-6.41929,5.63922,27.8018,4.93008
-6.38431,5.63247,27.8204,4.93928
-6.34933,5.62617,27.8445,4.9491
-6.31434,5.62016,27.8721,4.95931
-6.27936,5.61408,27.8986,4.9694
-6.24438,5.60755,27.9191,4.97885
-6.2094,5.60048,27.9329,4.9876
-6.17441,5.59309,27.9427,4.99594
-6.13943,5.58564,27.9516,5.00419
-6.10445,5.57832,27.9619,5.0126
-6.06947,5.57127,27.9754,5.02137
-6.03448,5.56457,27.9932,5.03061
-5.9995,5.55818,28.0146,5.04025
-5.96452,5.5519,28.0372,5.05001
-5.92954,5.54547,28.0574,5.05952
-5.89455,5.53871,28.0734,5.06858
-5.85957,5.53165,28.0857,5.07727
-5.82459,5.52446,28.0963,5.0858
-5.78961,5.5173,28.1072,5.09437
-5.75462,5.51027,28.1196,5.10313
-5.71964,5.50345,28.1344,5.11214
