Position,Hauteur,Debit,Vitesse
-19.9888,7.52133,19.771,2.62865
-19.9713,7.51922,19.7835,2.63106
-19.9538,7.5139,19.8152,2.63714
-19.9363,7.51096,19.8326,2.64049
-19.9188,7.50765,19.8524,2.64428
-19.9013,7.50465,19.8702,2.64772
-19.8838,7.50157,19.8884,2.65124
-19.8663,7.49854,19.9064,2.6547
-19.8488,7.49549,19.9244,2.65818
-19.8313,7.49246,19.9423,2.66166
-19.8138,7.48942,19.9603,2.66513
-19.7963,7.48639,19.9782,2.6686
-19.7788,7.48335,19.9961,2.67208
-19.7613,7.48032,20.014,2.67555
-19.7438,7.47729,20.0319,2.67903
-19.7263,7.47426,20.0497,2.6825
-19.7088,7.47122,20.0675,2.68598
-19.6913,7.46819,20.0853,2.68945
-19.6738,7.46516,20.1031,2.69292
-19.6563,7.46213,20.1209,2.6964
-19.6388,7.4591,20.1386,2.69987
-19.6213,7.45607,20.1563,2.70335
-19.6038,7.45305,20.1741,2.70682
-19.5864,7.45002,20.1917,2.71029
-19.5689,7.44699,20.2094,2.71377
-19.5514,7.44397,20.2271,2.71724
-19.5339,7.44094,20.2447,2.72072
-19.5164,7.43791,20.2623,2.72419
-19.4989,7.43489,20.2799,2.72766
-19.4814,7.43187,20.2975,2.73114
-19.4639,7.42884,20.315,2.73461
-19.4464,7.42582,20.3325,2.73809
-19.4289,7.4228,20.3501,2.74156
-19.4114,7.41978,20.3675,2.74503
-19.3939,7.41676,20.385,2.74851
-19.3764,7.41374,20.4025,2.75198
-19.3589,7.41072,20.4199,2.75546
-19.3414,7.4077,20.4373,2.75893
-19.3239,7.40468,20.4547,2.76241
-19.3064,7.40166,20.4721,2.76588
-19.2889,7.39865,20.4895,2.76935
-19.2714,7.39563,20.5068,2.77283
-19.2539,7.39261,20.5241,2.7763
-19.2364,7.3896,20.5414,2.77978
-19.2189,7.38658,20.5587,2.78325
-19.2014,7.38357,20.576,2.78672
-19.184,7.38056,20.5932,2.7902
-19.1665,7.37754,20.6104,2.79367
-19.149,7.37453,20.6276,2.79715
-19.1315,7.37152,20.6448,2.80062
-19.114,7.36851,20.662,2.80409
-19.0965,7.3655,20.6791,2.80757
-19.079,7.36249,20.6963,2.81104
-19.0615,7.35948,20.7134,2.81452
-19.044,7.35647,20.7305,2.81799
-19.0265,7.35346,20.7475,2.82147
-19.009,7.35046,20.7646,2.82494
-18.9915,7.34745,20.7816,2.82841
-18.974,7.34444,20.7986,2.83189
-18.9565,7.34144,20.8156,2.83536
-18.939,7.33843,20.8326,2.83884
-18.9215,7.33543,20.8496,2.84231
-18.904,7.33243,20.8665,2.84578
-18.8865,7.32942,20.8834,2.84926
-18.869,7.32642,20.9003,2.85273
-18.8515,7.32342,20.9172,2.85621
-18.834,7.32042,20.9341,2.85968
-18.8165,7.31742,20.9509,2.86316
-18.7991,7.31442,20.9677,2.86663
-18.7816,7.31142,20.9845,2.8701
-18.7641,7.30842,21.0013,2.87358
-18.7466,7.30542,21.0181,2.87705
-18.7291,7.30243,21.0348,2.88053
-18.7116,7.29943,21.0516,2.884
-18.6941,7.29643,21.0683,2.88747
-18.6766,7.29344,21.0849,2.89095
-18.6591,7.29044,21.1016,2.89442
-18.6416,7.28745,21.1183,2.8979
-18.6241,7.28445,21.1349,2.90137
-18.6066,7.28146,21.1515,2.90484
-18.5891,7.27847,21.1681,2.90832
-18.5716,7.27548,21.1847,2.91179
-18.5541,7.27249,21.2012,2.91527
-18.5366,7.2695,21.2178,2.91874
-18.5191,7.26651,21.2343,2.92222
-18.5016,7.26352,21.2508,2.92569
-18.4841,7.26053,21.2673,2.92916
-18.4666,7.25754,21.2837,2.93264
-18.4491,7.25455,21.3002,2.93611
-18.4316,7.25156,21.3166,2.93959
-18.4141,7.24858,21.333,2.94306
-18.3967,7.24559,21.3494,2.94653
-18.3792,7.24261,21.3658,2.95001
-18.3617,7.23962,21.3821,2.95348
-18.3442,7.23664,21.3984,2.95696
-18.3267,7.23366,21.4147,2.96043
-18.3092,7.23067,21.431,2.96391
-18.2917,7.22769,21.4473,2.96738
-18.2742,7.22471,21.4636,2.97085
-18.2567,7.22173,21.4798,2.97433
-18.2392,7.21875,21.496,2.9778
-18.2217,7.21577,21.5122,2.98128
-18.2042,7.21279,21.5284,2.98475
-18.1867,7.20981,21.5445,2.98822
-18.1692,7.20683,21.5607,2.9917
-18.1517,7.20386,21.5768,2.99517
-18.1342,7.20088,21.5929,2.99865
-18.1167,7.19791,21.609,3.00212
-18.0992,7.19493,21.625,3.0056
-18.0817,7.19196,21.6411,3.00907
-18.0642,7.18898,21.6571,3.01254
-18.0467,7.18601,21.6731,3.01602
-18.0292,7.18304,21.6891,3.01949
-18.0117,7.18006,21.7051,3.02297
-17.9943,7.17709,21.721,3.02644
-17.9768,7.17412,21.737,3.02991
-17.9593,7.17115,21.7529,3.03339
-17.9418,7.16818,21.7688,3.03686
-17.9243,7.16521,21.7847,3.04034
-17.9068,7.16224,21.8005,3.04381
-17.8893,7.15928,21.8164,3.04729
-17.8718,7.15631,21.8322,3.05076
-17.8543,7.15334,21.848,3.05423
-17.8368,7.15038,21.8638,3.05771
-17.8193,7.14741,21.8795,3.06118
