Position,Hauteur,Debit,Vitesse
-19.9575,6.74004,23.888,3.5442
-19.9225,6.73753,23.8995,3.54722
-19.8876,6.72959,23.9358,3.55681
-19.8526,6.72494,23.957,3.56241
-19.8176,6.72018,23.9788,3.56817
-19.7826,6.71572,23.999,3.57355
-19.7476,6.71126,24.0193,3.57895
-19.7126,6.70684,24.0393,3.5843
-19.6777,6.70241,24.0593,3.58965
-19.6427,6.69799,24.0793,3.595
-19.6077,6.69357,24.0992,3.60035
-19.5727,6.68916,24.1191,3.6057
-19.5377,6.68474,24.1389,3.61104
-19.5027,6.68033,24.1587,3.61639
-19.4678,6.67592,24.1784,3.62174
-19.4328,6.67151,24.1981,3.62708
-19.3978,6.6671,24.2178,3.63243
-19.3628,6.6627,24.2374,3.63778
-19.3278,6.65829,24.257,3.64313
-19.2929,6.65389,24.2765,3.64847
-19.2579,6.64949,24.296,3.65382
-19.2229,6.64508,24.3155,3.65917
-19.1879,6.64068,24.3349,3.66451
-19.1529,6.63629,24.3542,3.66986
-19.1179,6.63189,24.3736,3.67521
-19.083,6.6275,24.3929,3.68055
-19.048,6.6231,24.4121,3.6859
-19.013,6.61871,24.4313,3.69125
-18.978,6.61432,24.4505,3.69659
-18.943,6.60993,24.4696,3.70194
-18.908,6.60554,24.4886,3.70729
-18.8731,6.60116,24.5077,3.71264
-18.8381,6.59677,24.5267,3.71798
-18.8031,6.59239,24.5456,3.72333
-18.7681,6.588,24.5645,3.72868
-18.7331,6.58362,24.5834,3.73402
-18.6982,6.57925,24.6022,3.73937
-18.6632,6.57487,24.621,3.74472
-18.6282,6.57049,24.6398,3.75006
-18.5932,6.56612,24.6585,3.75541
-18.5582,6.56174,24.6771,3.76076
-18.5232,6.55737,24.6958,3.7661
-18.4883,6.553,24.7143,3.77145
-18.4533,6.54863,24.7329,3.7768
-18.4183,6.54427,24.7514,3.78215
-18.3833,6.5399,24.7698,3.78749
-18.3483,6.53553,24.7882,3.79284
-18.3133,6.53117,24.8066,3.79819
-18.2784,6.52681,24.8249,3.80353
-18.2434,6.52245,24.8432,3.80888
-18.2084,6.51809,24.8615,3.81423
-18.1734,6.51373,24.8797,3.81957
-18.1384,6.50938,24.8979,3.82492
-18.1034,6.50502,24.916,3.83027
-18.0685,6.50067,24.9341,3.83561
-18.0335,6.49632,24.9521,3.84096
-17.9985,6.49197,24.9701,3.84631
-17.9635,6.48762,24.9881,3.85166
-17.9285,6.48328,25.006,3.857
-17.8936,6.47893,25.0239,3.86235
-17.8586,6.47459,25.0417,3.8677
-17.8236,6.47024,25.0595,3.87304
-17.7886,6.4659,25.0773,3.87839
-17.7536,6.46156,25.095,3.88374
-17.7186,6.45722,25.1127,3.88908
-17.6837,6.45289,25.1303,3.89443
-17.6487,6.44855,25.1479,3.89978
-17.6137,6.44422,25.1655,3.90512
-17.5787,6.43989,25.183,3.91047
-17.5437,6.43555,25.2005,3.91582
-17.5087,6.43123,25.2179,3.92117
-17.4738,6.4269,25.2353,3.92651
-17.4388,6.42257,25.2526,3.93186
-17.4038,6.41825,25.27,3.93721
-17.3688,6.41392,25.2872,3.94255
-17.3338,6.4096,25.3045,3.9479
-17.2989,6.40528,25.3217,3.95325
-17.2639,6.40096,25.3388,3.95859
-17.2289,6.39664,25.3559,3.96394
-17.1939,6.39233,25.373,3.96929
-17.1589,6.38801,25.39,3.97463
-17.1239,6.3837,25.407,3.97998
-17.089,6.37939,25.4239,3.98533
-17.054,6.37508,25.4409,3.99067
-17.019,6.37077,25.4577,3.99602
-16.984,6.36646,25.4745,4.00137
-16.949,6.36215,25.4913,4.00672
-16.914,6.35785,25.5081,4.01206
-16.8791,6.35355,25.5248,4.01741
-16.8441,6.34924,25.5415,4.02276
-16.8091,6.34494,25.5581,4.0281
-16.7741,6.34064,25.5747,4.03345
-16.7391,6.33635,25.5912,4.0388
-16.7041,6.33205,25.6077,4.04414
-16.6692,6.32776,25.6242,4.04949
-16.6342,6.32346,25.6406,4.05484
-16.5992,6.31917,25.657,4.06018
-16.5642,6.31488,25.6733,4.06553
-16.5292,6.31059,25.6897,4.07088
