Position,Hauteur,Debit,Vitesse
-19.9575,10,-8.05233e-13,-8.05233e-14
-19.9225,10,-1.07277e-12,-1.07277e-13
-19.8876,10,-1.33586e-12,-1.33586e-13
-19.8526,10,-1.57311e-12,-1.57311e-13
-19.8176,10,-1.79886e-12,-1.79886e-13
-19.7826,10,-2.02789e-12,-2.02789e-13
-19.7476,10,-2.25176e-12,-2.25176e-13
-19.7126,10,-2.47752e-12,-2.47752e-13
-19.6777,10,-2.70137e-12,-2.70137e-13
-19.6427,10,-2.9294e-12,-2.9294e-13
-19.6077,10,-3.15414e-12,-3.15414e-13
-19.5727,10,-3.37936e-12,-3.37936e-13
-19.5377,10,-3.60646e-12,-3.60646e-13
-19.5027,10,-3.83099e-12,-3.83099e-13
-19.4678,10,-4.05389e-12,-4.05389e-13
-19.4328,10,-4.27727e-12,-4.27727e-13
-19.3978,10,-4.50349e-12,-4.50349e-13
-19.3628,10,-4.73863e-12,-4.73863e-13
-19.3278,10,-4.96768e-12,-4.96768e-13
-19.2929,10,-5.1913e-12,-5.1913e-13
-19.2579,10,-5.42544e-12,-5.42544e-13
-19.2229,10,-5.66452e-12,-5.66452e-13
-19.1879,10,-5.91656e-12,-5.91656e-13
-19.1529,10,-6.2516e-12,-6.2516e-13
-19.1179,10,-6.75921e-12,-6.75921e-13
-19.083,10,-7.42057e-12,-7.42057e-13
-19.048,10,-8.27851e-12,-8.27851e-13
-19.013,10,-8.49064e-12,-8.49064e-13
-18.978,10,-6.67454e-12,-6.67454e-13
-18.943,10,-6.42992e-11,-6.42992e-12
-18.908,10,-2.54691e-10,-2.54691e-11
-18.8731,10,-3.40896e-10,-3.40896e-11
-18.8381,10,-3.83401e-10,-3.83401e-11
-18.8031,10,5.38725e-10,5.38725e-11
-18.7681,10,2.3973e-09,2.3973e-10
-18.7331,10,3.05166e-09,3.05166e-10
-18.6982,10,3.49326e-09,3.49326e-10
-18.6632,10,2.29214e-10,2.29214e-11
-18.6282,10,-1.41347e-08,-1.41347e-09
-18.5932,10,-2.10311e-08,-2.10311e-09
-18.5582,10,-2.41055e-08,-2.41055e-09
-18.5232,10,-2.17897e-08,-2.17897e-09
-18.4883,10,5.07623e-08,5.07623e-09
-18.4533,10,1.24191e-07,1.24191e-08
-18.4183,10,1.52563e-07,1.52563e-08
-18.3833,10,1.51385e-07,1.51385e-08
-18.3483,10,7.74661e-08,7.74661e-09
-18.3133,10,-5.42894e-07,-5.42894e-08
-18.2784,10,-8.37678e-07,-8.37678e-08
-18.2434,10,-1.00531e-06,-1.00531e-07
-18.2084,10,-1.06985e-06,-1.06985e-07
-18.1734,10,-2.57605e-07,-2.57605e-08
-18.1384,10,3.3511e-06,3.3511e-07
-18.1034,10,5.02691e-06,5.02691e-07
-18.0685,10,6.15904e-06,6.15904e-07
-18.0335,10,6.54842e-06,6.54842e-07
-17.9985,10,5.73129e-06,5.73129e-07
-17.9635,10,-1.37972e-05,-1.37972e-06
-17.9285,10,-2.71913e-05,-2.71913e-06
-17.8936,10,-3.47199e-05,-3.47199e-06
-17.8586,10,-4.09194e-05,-4.09194e-06
