Position,Hauteur,Debit,Vitesse
-19.9575,7.96912,16.9021,2.12094
-19.9225,7.96376,16.9381,2.1269
-19.8876,7.95167,17.0191,2.14032
-19.8526,7.9451,17.063,2.14762
-19.8176,7.93735,17.1148,2.15623
-19.7826,7.93047,17.1606,2.16388
-19.7476,7.92331,17.2082,2.17185
-19.7126,7.91632,17.2546,2.17963
-19.6777,7.90927,17.3014,2.18749
-19.6427,7.90225,17.3479,2.19531
-19.6077,7.89522,17.3943,2.20315
-19.5727,7.8882,17.4406,2.21098
-19.5377,7.88117,17.4869,2.21882
-19.5027,7.87415,17.533,2.22665
-19.4678,7.86714,17.579,2.23449
-19.4328,7.86013,17.6249,2.24232
-19.3978,7.85312,17.6707,2.25015
-19.3628,7.84612,17.7163,2.25797
-19.3278,7.83913,17.7619,2.2658
-19.2929,7.83214,17.8073,2.27362
-19.2579,7.82516,17.8526,2.28144
-19.2229,7.81817,17.8979,2.28927
-19.1879,7.81119,17.943,2.29709
-19.1529,7.80421,17.9881,2.30492
-19.1179,7.79723,18.033,2.31275
-19.083,7.79025,18.0779,2.32058
-19.048,7.78327,18.1227,2.32842
-19.013,7.77629,18.1674,2.33626
-18.978,7.76932,18.212,2.34409
-18.943,7.76235,18.2565,2.35193
-18.908,7.75538,18.3009,2.35977
-18.8731,7.74842,18.3452,2.3676
-18.8381,7.74146,18.3893,2.37544
-18.8031,7.73451,18.4334,2.38326
-18.7681,7.72757,18.4773,2.39109
-18.7331,7.72063,18.5211,2.39891
-18.6982,7.71369,18.5648,2.40673
-18.6632,7.70676,18.6084,2.41455
-18.6282,7.69984,18.6519,2.42237
-18.5932,7.69291,18.6953,2.4302
-18.5582,7.68598,18.7386,2.43802
-18.5232,7.67905,18.7819,2.44585
-18.4883,7.67213,18.825,2.45369
-18.4533,7.6652,18.8681,2.46152
-18.4183,7.65828,18.9111,2.46936
-18.3833,7.65135,18.954,2.4772
-18.3483,7.64443,18.9967,2.48504
-18.3133,7.63752,19.0394,2.49288
-18.2784,7.63061,19.082,2.50072
-18.2434,7.6237,19.1245,2.50856
-18.2084,7.6168,19.1668,2.51639
-18.1734,7.6099,19.2091,2.52422
-18.1384,7.60301,19.2512,2.53205
-18.1034,7.59612,19.2932,2.53988
-18.0685,7.58924,19.3351,2.5477
-18.0335,7.58237,19.3769,2.55552
-17.9985,7.5755,19.4186,2.56334
-17.9635,7.56864,19.4601,2.57115
-17.9285,7.56177,19.5016,2.57897
-17.8936,7.55491,19.543,2.5868
-17.8586,7.54804,19.5843,2.59462
-17.8236,7.54118,19.6256,2.60246
-17.7886,7.53431,19.6668,2.61029
-17.7536,7.52744,19.7079,2.61814
-17.7186,7.52057,19.7489,2.62598
-17.6837,7.5137,19.7898,2.63383
-17.6487,7.50684,19.8307,2.64168
-17.6137,7.49998,19.8714,2.64952
-17.5787,7.49313,19.912,2.65736
-17.5437,7.48629,19.9524,2.6652
-17.5087,7.47945,19.9928,2.67303
-17.4738,7.47262,20.033,2.68086
-17.4388,7.4658,20.0731,2.68868
-17.4038,7.45898,20.1131,2.6965
-17.3688,7.45217,20.153,2.70432
-17.3338,7.44535,20.1928,2.71214
-17.2989,7.43854,20.2325,2.71996
-17.2639,7.43174,20.2722,2.72778
-17.2289,7.42493,20.3117,2.73561
-17.1939,7.41812,20.3512,2.74344
-17.1589,7.41131,20.3905,2.75127
-17.1239,7.40451,20.4298,2.75911
-17.089,7.3977,20.469,2.76695
-17.054,7.3909,20.5082,2.77479
-17.019,7.3841,20.5472,2.78262
-16.984,7.3773,20.5861,2.79046
-16.949,7.37051,20.6249,2.7983
-16.914,7.36372,20.6636,2.80613
-16.8791,7.35694,20.7022,2.81397
-16.8441,7.35016,20.7407,2.82181
-16.8091,7.34338,20.7791,2.82964
-16.7741,7.3366,20.8175,2.83748
-16.7391,7.32983,20.8557,2.84532
-16.7041,7.32306,20.8938,2.85315
-16.6692,7.3163,20.9318,2.86099
-16.6342,7.30954,20.9697,2.86882
-16.5992,7.30279,21.0075,2.87665
-16.5642,7.29604,21.0452,2.88447
-16.5292,7.28929,21.0828,2.8923
-16.4943,7.28255,21.1203,2.90013
-16.4593,7.27581,21.1577,2.90796
-16.4243,7.26907,21.1951,2.91579
-16.3893,7.26233,21.2323,2.92362
-16.3543,7.25559,21.2695,2.93146
-16.3193,7.24885,21.3065,2.9393
-16.2844,7.24212,21.3435,2.94714
-16.2494,7.23539,21.3804,2.95498
-16.2144,7.22866,21.4172,2.96281
-16.1794,7.22194,21.4538,2.97065
-16.1444,7.21522,21.4904,2.97848
-16.1094,7.20851,21.5269,2.98632
-16.0745,7.20179,21.5633,2.99416
-16.0395,7.19508,21.5996,3.002
-16.0045,7.18836,21.6359,3.00985
-15.9695,7.18165,21.672,3.0177
-15.9345,7.17493,21.7081,3.02555
-15.8996,7.16822,21.7441,3.0334
-15.8646,7.16151,21.78,3.04126
-15.8296,7.1548,21.8158,3.04911
-15.7946,7.1481,21.8515,3.05696
-15.7596,7.14141,21.8871,3.06481
-15.7246,7.13473,21.9225,3.07265
-15.6897,7.12805,21.9579,3.08049
-15.6547,7.12138,21.9931,3.08832
-15.6197,7.11471,22.0282,3.09615
-15.5847,7.10805,22.0632,3.10397
-15.5497,7.10139,22.0981,3.1118
-15.5147,7.09474,22.1329,3.11962
-15.4798,7.0881,22.1676,3.12744
-15.4448,7.08145,22.2022,3.13527
-15.4098,7.07481,22.2368,3.14309
-15.3748,7.06816,22.2712,3.15092
-15.3398,7.06152,22.3056,3.15875
-15.3048,7.05488,22.3399,3.16659
-15.2699,7.04823,22.3741,3.17443
-15.2349,7.04159,22.4082,3.18227
-15.1999,7.03495,22.4423,3.19011
-15.1649,7.02832,22.4762,3.19795
-15.1299,7.02168,22.5101,3.2058
-15.095,7.01506,22.5438,3.21364
-15.06,7.00843,22.5775,3.22147
-15.025,7.00182,22.611,3.22931
-14.99,6.99521,22.6444,3.23714
-14.955,6.9886,22.6778,3.24497
-14.92,6.98199,22.711,3.2528
-14.8851,6.97538,22.7442,3.26064
-14.8501,6.96878,22.7773,3.26848
-14.8151,6.96217,22.8103,3.27632
-14.7801,6.95557,22.8432,3.28417
-14.7451,6.94897,22.8761,3.29201
-14.7101,6.94237,22.9088,3.29985
-14.6752,6.93578,22.9415,3.3077
-14.6402,6.9292,22.974,3.31553
-14.6052,6.92262,23.0064,3.32337
-14.5702,6.91604,23.0387,3.3312
-14.5352,6.90947,23.0709,3.33903
-14.5002,6.90291,23.1031,3.34686
-14.4653,6.89634,23.1351,3.3547
-14.4303,6.88977,23.1671,3.36254
-14.3953,6.88321,23.199,3.37037
-14.3603,6.87665,23.2308,3.37821
-14.3253,6.87009,23.2625,3.38605
-14.2904,6.86354,23.2941,3.39389
-14.2554,6.85699,23.3256,3.40172
-14.2204,6.85045,23.3569,3.40955
-14.1854,6.84391,23.3882,3.41738
-14.1504,6.83738,23.4194,3.42521
-14.1154,6.83084,23.4506,3.43304
-14.0805,6.82431,23.4816,3.44087
-14.0455,6.81778,23.5125,3.44871
-14.0105,6.81126,23.5434,3.45654
-13.9755,6.80474,23.5742,3.46437
-13.9405,6.79822,23.6048,3.47221
-13.9055,6.79171,23.6354,3.48004
-13.8706,6.7852,23.6659,3.48787
