Position,Hauteur,Debit,Vitesse
-19.965,7.23955,21.367,2.95143
-19.8951,7.23252,21.4054,2.95961
-19.8252,7.22305,21.457,2.97063
-19.7552,7.21273,21.513,2.98265
-19.6853,7.20213,21.5704,2.99501
-19.6154,7.19143,21.6281,3.00749
-19.5455,7.18071,21.6858,3.02001
-19.4755,7.16998,21.7433,3.03254
-19.4056,7.15925,21.8005,3.04509
-19.3357,7.14853,21.8576,3.05763
-19.2657,7.13782,21.9143,3.07017
-19.1958,7.12711,21.9709,3.08272
-19.1259,7.11641,22.0272,3.09527
-19.0559,7.10572,22.0833,3.10781
-18.986,7.09504,22.1391,3.12036
-18.9161,7.08436,22.1947,3.13291
-18.8462,7.0737,22.25,3.14546
-18.7762,7.06304,22.3051,3.15801
-18.7063,7.05238,22.36,3.17056
-18.6364,7.04174,22.4146,3.18311
-18.5664,7.0311,22.469,3.19566
-18.4965,7.02047,22.5231,3.20821
-18.4266,7.00985,22.577,3.22076
-18.3566,6.99923,22.6307,3.23331
-18.2867,6.98863,22.6841,3.24586
-18.2168,6.97803,22.7373,3.25841
-18.1469,6.96744,22.7902,3.27097
-18.0769,6.95685,22.8429,3.28352
-18.007,6.94628,22.8954,3.29607
-17.9371,6.93571,22.9477,3.30862
-17.8671,6.92515,22.9997,3.32118
-17.7972,6.91459,23.0514,3.33373
-17.7273,6.90405,23.1029,3.34629
-17.6573,6.89351,23.1542,3.35884
-17.5874,6.88298,23.2053,3.3714
-17.5175,6.87246,23.2561,3.38395
-17.4476,6.86195,23.3067,3.39651
-17.3776,6.85144,23.357,3.40906
-17.3077,6.84094,23.4071,3.42162
-17.2378,6.83045,23.457,3.43418
-17.1678,6.81997,23.5066,3.44673
-17.0979,6.8095,23.556,3.45929
-17.028,6.79903,23.6052,3.47184
-16.958,6.78857,23.6541,3.4844
-16.8881,6.77812,23.7028,3.49696
-16.8182,6.76768,23.7513,3.50952
-16.7483,6.75724,23.7995,3.52207
-16.6783,6.74682,23.8475,3.53463
-16.6084,6.7364,23.8953,3.54719
-16.5385,6.72599,23.9428,3.55975
-16.4685,6.71558,23.9901,3.5723
-16.3986,6.70519,24.0372,3.58486
-16.3287,6.6948,24.084,3.59742
-16.2587,6.68442,24.1306,3.60998
-16.1888,6.67405,24.177,3.62253
-16.1189,6.66369,24.2231,3.63509
-16.049,6.65333,24.269,3.64765
-15.979,6.64298,24.3147,3.66021
-15.9091,6.63265,24.3601,3.67277
-15.8392,6.62231,24.4054,3.68532
-15.7692,6.61199,24.4504,3.69788
-15.6993,6.60168,24.4951,3.71044
-15.6294,6.59137,24.5396,3.723
-15.5594,6.58107,24.5839,3.73555
-15.4895,6.57078,24.628,3.74811
-15.4196,6.5605,24.6719,3.76067
-15.3497,6.55022,24.7155,3.77323
-15.2797,6.53996,24.7589,3.78578
-15.2098,6.5297,24.802,3.79834
-15.1399,6.51945,24.845,3.8109
-15.0699,6.50921,24.8877,3.82346
-15,6.49897,24.9301,3.83601
-14.9301,6.48875,24.9724,3.84857
-14.8601,6.47853,25.0144,3.86113
-14.7902,6.46832,25.0562,3.87368
-14.7203,6.45812,25.0978,3.88624
-14.6503,6.44792,25.1391,3.89879
-14.5804,6.43774,25.1802,3.91135
-14.5105,6.42756,25.2211,3.92391
-14.4406,6.41739,25.2618,3.93646
-14.3706,6.40723,25.3023,3.94902
