Position,Hauteur,Debit,Vitesse
-19.9888,9.19085,7.5176,0.817944
-19.9713,9.18638,7.55641,0.822567
-19.9538,9.17852,7.62451,0.830691
-19.9363,9.17419,7.66198,0.835167
-19.9188,9.16872,7.70928,0.840824
-19.9013,9.16406,7.74958,0.84565
-19.8838,9.15902,7.79308,0.850864
-19.8663,9.15421,7.83459,0.855845
-19.8488,9.14928,7.87705,0.860948
-19.8313,9.14442,7.9189,0.865981
-19.8138,9.13953,7.96101,0.871052
-19.7963,9.13466,8.00289,0.876102
-19.7788,9.12978,8.04483,0.881164
-19.7613,9.1249,8.08666,0.886219
-19.7438,9.12002,8.12847,0.891278
-19.7263,9.11515,8.17022,0.896334
-19.7088,9.11028,8.21193,0.901392
-19.6913,9.10541,8.25359,0.906449
-19.6738,9.10054,8.2952,0.911507
-19.6563,9.09567,8.33676,0.916564
-19.6388,9.0908,8.37828,0.921622
-19.6213,9.08593,8.41974,0.926679
-19.6038,9.08107,8.46116,0.931736
-19.5864,9.0762,8.50253,0.936794
-19.5689,9.07134,8.54386,0.941851
-19.5514,9.06648,8.58513,0.946909
-19.5339,9.06162,8.62636,0.951966
-19.5164,9.05676,8.66754,0.957024
-19.4989,9.05191,8.70867,0.962081
-19.4814,9.04705,8.74975,0.967139
-19.4639,9.04219,8.79079,0.972196
-19.4464,9.03734,8.83177,0.977254
-19.4289,9.03249,8.87271,0.982311
-19.4114,9.02764,8.91361,0.987368
-19.3939,9.02279,8.95445,0.992426
-19.3764,9.01794,8.99525,0.997483
-19.3589,9.01309,9.036,1.00254
-19.3414,9.00825,9.0767,1.0076
-19.3239,9.00341,9.11735,1.01266
-19.3064,8.99856,9.15796,1.01771
-19.2889,8.99372,9.19852,1.02277
-19.2714,8.98888,9.23903,1.02783
-19.2539,8.98404,9.27949,1.03289
-19.2364,8.9792,9.31991,1.03794
-19.2189,8.97437,9.36027,1.043
-19.2014,8.96953,9.40059,1.04806
-19.184,8.9647,9.44087,1.05312
-19.1665,8.95987,9.48109,1.05817
