Position,Hauteur,Debit,Vitesse
-19.9575,6.60272,24.4993,3.71049
-19.9225,6.60048,24.509,3.71322
-19.8876,6.59302,24.5413,3.72231
-19.8526,6.5886,24.5604,3.72771
-19.8176,6.58415,24.5796,3.73314
-19.7826,6.57997,24.5975,3.73825
-19.7476,6.57579,24.6155,3.74335
-19.7126,6.57165,24.6332,3.74841
-19.6777,6.56751,24.6509,3.75347
-19.6427,6.56337,24.6686,3.75853
-19.6077,6.55924,24.6862,3.76358
-19.5727,6.5551,24.7038,3.76864
-19.5377,6.55097,24.7214,3.77369
-19.5027,6.54684,24.7389,3.77875
-19.4678,6.54271,24.7563,3.7838
-19.4328,6.53859,24.7738,3.78886
-19.3978,6.53446,24.7912,3.79392
-19.3628,6.53033,24.8086,3.79897
-19.3278,6.52621,24.8259,3.80403
-19.2929,6.52209,24.8432,3.80908
-19.2579,6.51797,24.8604,3.81414
-19.2229,6.51385,24.8776,3.81919
-19.1879,6.50973,24.8948,3.82425
-19.1529,6.50561,24.912,3.8293
-19.1179,6.5015,24.9291,3.83436
-19.083,6.49738,24.9461,3.83941
-19.048,6.49327,24.9632,3.84447
-19.013,6.48916,24.9802,3.84952
-18.978,6.48505,24.9971,3.85458
-18.943,6.48094,25.0141,3.85964
-18.908,6.47683,25.0309,3.86469
-18.8731,6.47272,25.0478,3.86975
-18.8381,6.46862,25.0646,3.8748
-18.8031,6.46451,25.0814,3.87986
-18.7681,6.46041,25.0981,3.88491
-18.7331,6.45631,25.1148,3.88997
-18.6982,6.45221,25.1315,3.89502
-18.6632,6.44811,25.1481,3.90008
-18.6282,6.44401,25.1647,3.90513
-18.5932,6.43992,25.1813,3.91019
-18.5582,6.43582,25.1978,3.91525
-18.5232,6.43173,25.2143,3.9203
-18.4883,6.42763,25.2308,3.92536
-18.4533,6.42354,25.2472,3.93041
-18.4183,6.41945,25.2635,3.93547
-18.3833,6.41537,25.2799,3.94052
-18.3483,6.41128,25.2962,3.94558
-18.3133,6.40719,25.3125,3.95063
-18.2784,6.40311,25.3287,3.95569
-18.2434,6.39902,25.3449,3.96074
-18.2084,6.39494,25.3611,3.9658
-18.1734,6.39086,25.3772,3.97085
-18.1384,6.38678,25.3933,3.97591
-18.1034,6.38271,25.4093,3.98097
-18.0685,6.37863,25.4253,3.98602
-18.0335,6.37455,25.4413,3.99108
-17.9985,6.37048,25.4573,3.99613
-17.9635,6.36641,25.4732,4.00119
-17.9285,6.36233,25.4891,4.00624
-17.8936,6.35826,25.5049,4.0113
-17.8586,6.3542,25.5207,4.01635
-17.8236,6.35013,25.5365,4.02141
-17.7886,6.34606,25.5522,4.02646
-17.7536,6.342,25.5679,4.03152
-17.7186,6.33793,25.5835,4.03658
-17.6837,6.33387,25.5992,4.04163
-17.6487,6.32981,25.6148,4.04669
-17.6137,6.32575,25.6303,4.05174
-17.5787,6.32169,25.6458,4.0568
-17.5437,6.31763,25.6613,4.06185
-17.5087,6.31358,25.6767,4.06691
-17.4738,6.30952,25.6921,4.07196
-17.4388,6.30547,25.7075,4.07702
-17.4038,6.30142,25.7229,4.08207
-17.3688,6.29737,25.7382,4.08713
-17.3338,6.29332,25.7534,4.09218
-17.2989,6.28927,25.7687,4.09724
-17.2639,6.28522,25.7838,4.1023
-17.2289,6.28118,25.799,4.10735
-17.1939,6.27713,25.8141,4.11241
-17.1589,6.27309,25.8292,4.11746
-17.1239,6.26905,25.8443,4.12252
-17.089,6.26501,25.8593,4.12757
-17.054,6.26097,25.8743,4.13263
-17.019,6.25693,25.8892,4.13768
-16.984,6.2529,25.9041,4.14274
-16.949,6.24886,25.919,4.14779
-16.914,6.24483,25.9338,4.15285
-16.8791,6.2408,25.9486,4.15791
-16.8441,6.23676,25.9634,4.16296
-16.8091,6.23273,25.9781,4.16802
-16.7741,6.22871,25.9928,4.17307
-16.7391,6.22468,26.0075,4.17813
-16.7041,6.22065,26.0221,4.18318
-16.6692,6.21663,26.0367,4.18824
-16.6342,6.2126,26.0513,4.19329
-16.5992,6.20858,26.0658,4.19835
-16.5642,6.20456,26.0803,4.2034
-16.5292,6.20054,26.0947,4.20846
-16.4943,6.19652,26.1091,4.21351
-16.4593,6.19251,26.1235,4.21857
-16.4243,6.18849,26.1379,4.22363
-16.3893,6.18448,26.1522,4.22868
-16.3543,6.18047,26.1665,4.23374
-16.3193,6.17645,26.1807,4.23879
-16.2844,6.17244,26.1949,4.24385
-16.2494,6.16843,26.2091,4.2489
-16.2144,6.16443,26.2232,4.25396
-16.1794,6.16042,26.2373,4.25901
-16.1444,6.15642,26.2514,4.26407
-16.1094,6.15241,26.2654,4.26912
